-36.7474557816, 170.528561587, 1
-44.9817396011, 168.400630812, 1
-53.0401021326, 165.754271962, 1
-60.8842707182, 162.599091057, 1
-68.5171428647, 158.981939637, 1
-75.9551428591, 154.96190655, 1
-83.2147030498, 150.598087935, 1
-90.3122557853, 145.949579935, 1
-97.2642334138, 141.075478689, 1
-104.085850442, 136.032721072, 1
-110.76446218, 130.828848882, 1
-117.259648472, 125.422157287, 1
-123.529788064, 119.768811884, 1
-129.533259703, 113.824978265, 1
-135.228442136, 107.546822025, 1
-140.573711608, 100.890540938, 1
-145.525288862, 93.8400686099, 1
-150.033303449, 86.4577167355, 1
-154.046816561, 78.8195440674, 1
-157.514889389, 71.0016093584, 1
-160.386583125, 63.0799713612, 1
-162.610958962, 55.1306888284, 1
-164.137078091, 47.2298205127, 1
-164.914001703, 39.4534251667, 1
-164.890790992, 31.8775615432, 1
-164.016507148, 24.5782883948, 1
-162.240211364, 17.6316644742, 1
-159.510964831, 11.113748534, 1
-155.777828742, 5.10059932702, 1
-150.989864287, -0.331724394199, 1
-145.09613266, -5.10716387694, 1
-138.045695052, -9.14966036853, 1
-129.787612654, -12.3831551163, 1
-120.270946659, -14.7315893676, 1
-109.444758258, -16.1189043697, 1
-97.2581086441, -16.4690413699, 1
-83.660059008, -15.7059416157, 1
-68.599670542, -13.7535463542, 1
-52.0260044379, -10.5357968329, 1
-33.8881218875, -5.97663429906, 1
-14.1350840829, 0.0, 1
-16.3042541585, -5.50913568197e-17, 2
-13.9466261803, -8.07449284328, 2
-7.93060741607, -13.9825592697, 2
0.172554891883, -16.0405324813, 2
8.26527183117, -13.7805254026, 2
14.0504572054, -7.69584445309, 2
18.2567037239, -0.682875095462, 2
23.8894843372, 4.49660836109, 2
30.847908742, 7.97819203852, 2
38.9499785422, 9.96608061398, 2
48.0136953418, 10.6644787646, 2
57.8570607447, 10.2775911676, 2
68.2980763548, 9.00962250013, 2
79.1547437761, 7.0647774393, 2
90.2450646124, 4.64726066229, 2
101.387040468, 1.96127684627, 2
112.398672946, -0.788969331618, 2
123.097963651, -3.39927319421, 2
133.302914186, -5.66543006434, 2
142.831526157, -7.38323526485, 2
151.501801166, -8.34848411859, 2
159.131740817, -8.3569719484, 2
165.539346715, -7.20449407712, 2
170.542620463, -4.68684582759, 2
173.959563665, -0.599822522654, 2
175.660205745, 5.19453675347, 2
175.812730791, 12.4545712705, 2
174.691343003, 20.8036315372, 2
172.570374351, 29.8649053776, 2
169.724156809, 39.2615806155, 2
166.427022346, 48.6168450751, 2
162.947629662, 57.5614474692, 2
159.400004193, 65.9322194628, 2
155.728798938, 73.7917188798, 2
151.870038126, 81.2140032852, 2
147.759745984, 88.2731302443, 2
143.33394674, 95.0431573224, 2
138.528679641, 101.598129619, 2
133.303530546, 107.992547596, 2
127.689271377, 114.221824419, 2
121.730074243, 120.270250555, 2
115.470111254, 126.122116473, 2
108.953554521, 131.76171264, 2
102.224576153, 137.173329526, 2
95.3236079476, 142.338710786, 2
88.259561989, 147.218138039, 2
81.025549517, 151.761133975, 2
73.614563446, 155.917140713, 2
66.01959669, 159.635600373, 2
58.2336421632, 162.865955075, 2
50.2501583941, 165.558600259, 2
42.0807326989, 167.701049007, 2
33.7605185572, 169.329064761, 2
25.3262460483, 170.481638959, 2
16.8146452514, 171.197763039, 2
8.26244624565, 171.516428439, 2
-0.293621056743, 171.476626225, 2
-8.82138818888, 171.107207504, 2
-17.3051477918, 170.400430815, 2
-25.7329044899, 169.340303067, 2
-34.0926629074, 167.910831169, 2
-42.3724276689, 166.096022029, 2
-50.5602033985, 163.879882556, 2
-58.643012138, 161.248055786, 2
-66.5976972076, 158.203133645, 2
-74.3950811036, 154.757733511, 2
-82.0059078848, 150.92460337, 2
-89.4009216097, 146.716491209, 2
-96.5508663369, 142.146145014, 2
-103.426798956, 137.226283759, 2
-110.01570772, 131.968148862, 2
-116.327767523, 126.380831296, 2
-122.374981515, 120.473252475, 2
-128.169352845, 114.254333809, 2
-133.722884662, 107.732996712, 2
-139.047580103, 100.918162603, 2
-144.141183389, 93.827886594, 2
-148.94606311, 86.5156952137, 2
-153.391146944, 79.0437247005, 2
-157.405362571, 71.4741112931, 2
-160.91763767, 63.8689912304, 2
-163.856899919, 56.2905007511, 2
-166.152076997, 48.8007760938, 2
-167.732096583, 41.4619534974, 2
-168.525886357, 34.3361692005, 2
-168.462373996, 27.485559442, 2
-167.470487181, 20.9722604604, 2
-165.479153589, 14.8584084947, 2
-162.4173009, 9.20613978346, 2
-158.213856793, 4.07759056546, 2
-152.797748946, -0.465102920557, 2
-146.097905038, -4.35980443586, 2
-138.043252749, -7.54437774171, 2
-128.562719756, -9.95668659937, 2
-117.58523374, -11.5345947701, 2
-105.039722379, -12.2159660152, 2
-90.8551133516, -11.9386640959, 2
-74.960334337, -10.6405527735, 2
-57.284313014, -8.25949580915, 2
-37.7559770615, -4.73335696424, 2
-16.3042541585, 0.0, 2
-18.2495184893, 4.1317856697e-17, 3
-16.108581093, -8.14591737667, 3
-10.6901072286, -14.6600017005, 3
-2.85094109189, -17.9492355176, 3
5.50783104372, -17.3546630784, 3
12.74346908, -13.0650171287, 3
17.1916503079, -5.81892962444, 3
21.9664267003, 0.477823202784, 3
28.1854981423, 4.94014003245, 3
35.6627031466, 7.77770551413, 3
44.2118549129, 9.2002248953, 3
53.6467666405, 9.41740342343, 3
63.7812515289, 8.63894634599, 3
74.4291227775, 7.07455891044, 3
85.4041935858, 4.93394636424, 3
96.5202771533, 2.42681395488, 3
107.591186679, -0.237133070192, 3
118.430735364, -2.8481894635, 3
128.852736405, -5.19664997757, 3
138.671003004, -7.07280936495, 3
147.699348359, -8.26696237816, 3
155.75158567, -8.56940376974, 3
162.641528136, -7.77042829222, 3
168.182988958, -5.66033069812, 3
172.189781333, -2.02940573999, 3
174.490563536, 3.31256874842, 3
175.154803337, 10.2397699688, 3
174.447389854, 18.3698988034, 3
172.63885535, 27.3132499167, 3
169.999732089, 36.6801179732, 3
166.800552333, 46.0807976373, 3
163.311388055, 55.1263124126, 3
159.712938398, 63.5692015068, 3
155.99038795, 71.47158793, 3
152.103059167, 78.9365455909, 3
148.010274505, 86.0671483986, 3
143.67135642, 92.9664702619, 3
139.045627369, 99.7375850897, 3
134.097128787, 106.462716412, 3
128.817511123, 113.102099866, 3
123.208435766, 119.571738668, 3
117.271578092, 125.787574228, 3
111.008613479, 131.665547953, 3
104.421217305, 137.12160125, 3
97.5120892438, 142.075666558, 3
90.3032207047, 146.522843828, 3
82.8337854711, 150.525181707, 3
75.1435579793, 154.1470692, 3
67.2723126653, 157.45289531, 3
59.2598239652, 160.507049043, 3
51.1458164204, 163.373671814, 3
42.9610974956, 166.072656534, 3
34.7173390221, 168.528940878, 3
26.4237374226, 170.655178992, 3
18.0894891197, 172.364025025, 3
9.7237905361, 173.568133124, 3
1.33583809428, 174.180157439, 3
-7.06490495632, 174.128989489, 3
-15.4672432135, 173.448928541, 3
-23.8592897565, 172.216355266, 3
-32.229155858, 170.507760275, 3
-40.5649527904, 168.399634175, 3
-48.8547918265, 165.968467576, 3
-57.0861710999, 163.288935941, 3
-65.2278265619, 160.380170858, 3
-73.226707272, 157.196805648, 3
-81.0285399696, 153.689855051, 3
-88.5790513941, 149.81033381, 3
-95.823968285, 145.509256667, 3
-102.709018809, 140.73763982, 3
-109.198714586, 135.465667912, 3
-115.323384788, 129.730692157, 3
-121.127766489, 123.584766979, 3
-126.656596764, 117.079946802, 3
-131.954612687, 110.26828605, 3
-137.066551333, 103.201839148, 3
-142.030892761, 95.9327395853, 3
-146.813367863, 88.5140401275, 3
-151.332767193, 80.999386689, 3
-155.507098724, 73.4424350731, 3
-159.254370428, 65.8968410832, 3
-162.492590278, 58.4162605227, 3
-165.139766246, 51.0543491951, 3
-167.113906305, 43.8647629038, 3
-168.333018427, 36.9011574522, 3
-168.715110584, 30.2171886436, 3
-168.17819075, 23.8665122814, 3
-166.640266895, 17.9027841692, 3
-164.019346994, 12.3796601103, 3
-160.233439019, 7.35079590805, 3
-155.200550941, 2.86984736592, 3
-148.838690733, -1.0095297127, 3
-141.065866369, -4.23367952439, 3
-131.800085819, -6.74894626576, 3
-120.959357058, -8.50167413339, 3
-108.461688056, -9.43820732389, 3
-94.2250867877, -9.50489003383, 3
-78.1675612242, -8.64806645982, 3
-60.2071193383, -6.81408079845, 3
-40.2617691026, -3.94927724631, 3
-18.2495184893, 0.0, 3
-20.0257806478, 0.0, 4
-18.5394079507, -8.19780407143, 4
-13.3643231523, -14.8235662721, 4
-6.23830527932, -19.2448072985, 4
2.12567212673, -19.9260345039, 4
10.1061294908, -17.3901508277, 4
16.2896518789, -11.7364821212, 4
20.088049758, -4.33549349002, 4
24.951471366, 1.48260221268, 4
31.2233251133, 5.48540863767, 4
38.7171937416, 7.89209723833, 4
47.2466599926, 8.92183946803, 4
56.6253066079, 8.79380678013, 4
66.6667163292, 7.72717062801, 4
77.1844718981, 5.94110246503, 4
87.9921560562, 3.65477374456, 4
98.9033515452, 1.08735591999, 4
109.731641107, -1.54197955534, 4
120.290607482, -4.01406122804, 4
130.393833414, -6.10971764474, 4
139.854901643, -7.60977735208, 4
148.487394911, -8.29506889669, 4
156.104895959, -7.94642082519, 4
162.52098753, -6.34466168421, 4
167.549252365, -3.2706200204, 4
171.004700494, 1.49272007533, 4
172.838132896, 7.95729784297, 4
173.246243249, 15.7636960042, 4
172.451637313, 24.5133638607, 4
170.676920852, 33.8077507137, 4
168.144699627, 43.2483058649, 4
165.077579402, 52.4364786158, 4
161.672833559, 61.0299535237, 4
157.981793395, 69.010391475, 4
154.003635003, 76.4752325048, 4
149.737469139, 83.5220616892, 4
145.182406558, 90.2484641044, 4
140.337558019, 96.7520248265, 4
135.202303442, 103.127892646, 4
129.782735655, 109.410456167, 4
124.091963928, 115.570596406, 4
118.143427445, 121.576208273, 4
111.950565387, 127.395186679, 4
105.526816935, 132.995426535, 4
98.8856147044, 138.344816465, 4
92.0376786952, 143.408648817, 4
84.986845411, 148.145627655, 4
77.7358758123, 152.513427629, 4
70.2875308598, 156.469723385, 4
62.6445715138, 159.972189574, 4
54.809758735, 162.978500844, 4
46.7884515211, 165.452475302, 4
38.6058535901, 167.404856955, 4
30.2963213589, 168.868032775, 4
21.8942602497, 169.874505614, 4
13.4340756845, 170.456778326, 4
4.95017308537, 170.647353763, 4
-3.52333029965, 170.478252644, 4
-11.9625178721, 169.964429351, 4
-20.3561717967, 169.099592424, 4
-28.6938695624, 167.876119773, 4
-36.9651886581, 166.286389311, 4
-45.1597065727, 164.322778949, 4
-53.2669994492, 161.977667279, 4
-61.2721599995, 159.245698489, 4
-69.1458035962, 156.128832549, 4
-76.8556289085, 152.630503319, 4
-84.3693346057, 148.754144655, 4
-91.6546193571, 144.503190416, 4
-98.679181832, 139.88107446, 4
-105.413180672, 134.891703825, 4
-111.850837916, 129.543614171, 4
-117.999987731, 123.84795947, 4
-123.868618869, 117.815923429, 4
-129.46472008, 111.458689754, 4
-134.796280115, 104.78744215, 4
-139.870708323, 97.813774654, 4
-144.665724678, 90.570307278, 4
-149.115733115, 83.1203363909, 4
-153.151710345, 75.5295855162, 4
-156.704633081, 67.8637781773, 4
-159.705478036, 60.1886378977, 4
-162.08522192, 52.5698882008, 4
-163.774841446, 45.0732526099, 4
-164.705313326, 37.7644546486, 4
-164.807614273, 30.7092178402, 4
-164.012720997, 23.9732657083, 4
-162.251610213, 17.6223217761, 4
-159.455258631, 11.7221095672, 4
-155.554642963, 6.3383526049, 4
-150.480739922, 1.53677441273, 4
-144.164526221, -2.61690148592, 4
-136.53697857, -6.05695156763, 4
-127.529073682, -8.71765230896, 4
-117.071788269, -10.5332801865, 4
-105.096099043, -11.4381116768, 4
-91.5329827172, -11.3664232565, 4
-76.3134160025, -10.252491402, 4
-59.3683756113, -8.0305925901, 4
-40.6288382557, -4.63500329723, 4
-20.0257806478, 0.0, 4
-22.0202805429, -2.47865205716e-16, 5
-20.5643623429, -8.29359638662, 5
-15.8531837681, -15.2731745511, 5
-9.05221178767, -20.3017681446, 5
-0.910576075176, -22.3664350096, 5
7.42124833439, -21.1161428608, 5
14.5610570665, -16.5461197139, 5
19.6379196429, -9.90508790813, 5
23.4580073174, -2.71163612712, 5
28.8075601919, 2.55566340663, 5
35.5704714609, 6.04785772931, 5
43.5457324366, 7.99169805273, 5
52.532334431, 8.61393558867, 5
62.329268756, 8.14132154895, 5
72.7355267237, 6.80060714536, 5
83.5500996462, 4.8185435897, 5
94.5719788355, 2.42188209378, 5
105.600155604, -0.162626130619, 5
116.433621262, -2.70822987168, 5
126.871367124, -4.98817791761, 5
136.712384501, -6.77571905661, 5
145.755664704, -7.84410207688, 5
153.800199047, -7.96657576662, 5
160.64497884, -6.91638891403, 5
166.088995396, -4.46679030731, 5
169.931240028, -0.391028734652, 5
172.032240903, 5.45593239166, 5
172.563482934, 12.8062110523, 5
171.794444911, 21.2617994239, 5
169.994642322, 30.4246409514, 5
167.433590658, 39.8966790794, 5
164.380805407, 49.2798572528, 5
161.094752667, 58.1927753164, 5
157.6639424, 66.5102334027, 5
154.043645726, 74.3078824686, 5
150.185564479, 81.6667539925, 5
146.041400492, 88.6678794525, 5
141.562855596, 95.3922903269, 5
136.701882074, 101.920731548, 5
131.43869163, 108.301615652, 5
125.807313082, 114.521781506, 5
119.84781215, 120.561160989, 5
113.600254556, 126.399685979, 5
107.104706021, 132.017288354, 5
100.401232266, 137.393899993, 5
93.5238028444, 142.507163993, 5
86.4776581986, 147.32393723, 5
79.2595835751, 151.807902112, 5
71.866363049, 155.922740607, 5
64.2947806953, 159.632134683, 5
56.5416205891, 162.899766309, 5
48.6047199706, 165.691254767, 5
40.4982355528, 168.002239282, 5
32.2491800625, 169.85200793, 5
23.8849143201, 171.260489111, 5
15.432799146, 172.247611223, 5
6.92019536037, 172.833302667, 5
-1.62552707643, 173.037432239, 5
-10.1747911978, 172.865476263, 5
-18.6929565672, 172.289890843, 5
-27.1446754972, 171.278519912, 5
-35.4946003005, 169.799207404, 5
-43.7073832898, 167.819797253, 5
-51.7476767777, 165.308133394, 5
-59.5838865432, 162.240099721, 5
-67.2142112969, 158.655396867, 5
-74.6510507037, 154.624144043, 5
-81.9068917242, 150.21664745, 5
-88.9942213188, 145.503213285, 5
-95.9255264481, 140.554147748, 5
-102.712762961, 135.438427164, 5
-109.348509089, 130.176507368, 5
-115.800881521, 124.727593831, 5
-122.036431715, 119.046972779, 5
-128.02171113, 113.089930435, 5
-133.723271226, 106.811753022, 5
-139.107660668, 100.167739175, 5
-144.135574929, 93.1392001565, 5
-148.749518916, 85.7882893, 5
-152.88847409, 78.1928187714, 5
-156.491421909, 70.430600737, 5
-159.497343831, 62.5794473632, 5
-161.845221317, 54.7171708162, 5
-163.474035825, 46.9215832625, 5
-164.322768814, 39.2704968684, 5
-164.330401743, 31.8417238002, 5
-163.43591607, 24.7130762243, 5
-161.578293255, 17.9623663069, 5
-158.696514757, 11.6674062145, 5
-154.729562035, 5.90600811345, 5
-149.616416547, 0.755984169989, 5
-143.296059753, -3.70485344951, 5
-135.707473111, -7.39869257869, 5
-126.789638081, -10.2477210512, 5
-116.481536122, -12.1741267008, 5
-104.722148691, -13.100097361, 5
-91.450457249, -12.9478208655, 5
-76.6054432542, -11.639485048, 5
-60.1260881656, -9.09727774214, 5
-41.9513734422, -5.24338678159, 5
-22.0202805429, 0.0, 5
-25.0624716396, -2.7541418162e-16, 6
-24.0287232554, -8.40106004849, 6
-19.5416964967, -15.61850843, 6
-13.3042516756, -21.350766917, 6
-5.51425882341, -24.7046749498, 6
2.96653545697, -25.1319960566, 6
11.0161737767, -22.5640300946, 6
18.0205389141, -17.6742329792, 6
22.6920668056, -10.646986038, 6
26.625315139, -3.55232620072, 6
32.1014572546, 1.58072159995, 6
38.9728993028, 4.93717679504, 6
47.0366215018, 6.75209747496, 6
56.0896040697, 7.26054173009, 6
65.9288272247, 6.69756765084, 6
76.351271185, 5.29823332761, 6
87.1539161687, 3.29759685079, 6
98.1337423939, 0.93071631079, 6
109.087730079, -1.567350202, 6
119.812859442, -3.96154459717, 6
130.1061107, -6.01680878433, 6
139.764464073, -7.49808467307, 6
148.584899779, -8.17031417301, 6
156.364398034, -7.79843919374, 6
162.899939059, -6.14740164485, 6
167.98850307, -2.98214343596, 6
171.430199191, 1.92776150958, 6
173.192476457, 8.56501019045, 6
173.491067878, 16.5447413813, 6
172.561818353, 25.4523203309, 6
170.640572779, 34.8731122876, 6
167.963176056, 44.3924825001, 6
164.765473071, 53.5957962362, 6
161.243863425, 62.1574408007, 6
157.439789696, 70.1015179906, 6
153.356648653, 77.5379932301, 6
148.997837062, 84.5768319437, 6
144.36675169, 91.3279995556, 6
139.466789304, 97.9014614904, 6
134.301213742, 104.399187404, 6
128.871728766, 110.829307849, 6
123.179024583, 117.138987529, 6
117.223774186, 123.274355809, 6
111.006650567, 129.181542055, 6
104.528326721, 134.806675632, 6
97.7896284169, 140.096288452, 6
90.7981846477, 145.014838021, 6
83.5709971536, 149.551477799, 6
76.1257509526, 153.697161595, 6
68.4801310627, 157.442843215, 6
60.6518225017, 160.779476466, 6
52.6585104759, 163.698015389, 6
44.5189560626, 166.19074642, 6
36.2555253665, 168.254420584, 6
27.8913387172, 169.886722962, 6
19.4495164441, 171.085338637, 6
10.9531788769, 171.847952692, 6
2.42544634485, 172.172250208, 6
-6.11036318763, 172.055993537, 6
-14.6290008026, 171.497699983, 6
-23.1041263098, 170.496313506, 6
-31.5093871632, 169.050782897, 6
-39.8184308169, 167.160056947, 6
-48.0049047247, 164.823084447, 6
-56.0426724126, 162.03915594, 6
-63.9151024322, 158.822595593, 6
-71.6185910924, 155.208332936, 6
-79.1504773455, 151.232788427, 6
-86.5081001437, 146.932382526, 6
-93.6887984392, 142.343535694, 6
-100.689909618, 137.50266387, 6
-107.504167232, 132.432895539, 6
-114.109581735, 127.114865822, 6
-120.481226602, 121.52073321, 6
-126.594175306, 115.622656193, 6
-132.423501321, 109.392793262, 6
-137.94427812, 102.803302907, 6
-143.128714964, 95.8340119888, 6
-147.924790242, 88.5296207378, 6
-152.268295996, 80.9674559237, 6
-156.094931897, 73.2250916277, 6
-159.340397614, 65.3801019314, 6
-161.940392816, 57.5100609163, 6
-163.830617173, 49.6925426639, 6
-164.946770354, 42.0051212555, 6
-165.224552029, 34.5253707727, 6
-164.599661867, 27.330865297, 6
-163.007799538, 20.4991789097, 6
-160.384664711, 14.1078856925, 6
-156.665957056, 8.23455972671, 6
-151.787376241, 2.95677509386, 6
-145.684621937, -1.6478941246, 6
-138.293393813, -5.50187384718, 6
-129.549391539, -8.52758999242, 6
-119.388314784, -10.6474684788, 6
-107.745863217, -11.783935225, 6
-94.5577365076, -11.8594161494, 6
-79.7596343258, -10.7963371706, 6
-63.287256341, -8.51712420702, 6
-45.0763022224, -4.94420317733, 6
-25.0624716396, 0.0, 6
-28.498708403, 9.64056570625e-17, 7
-26.8358658104, -8.42175266973, 7
-23.1476138119, -16.1696669157, 7
-17.3814318213, -22.5465643827, 7
-9.74034722284, -26.407232178, 7
-1.36021383667, -28.4134860033, 7
7.12641364013, -27.3591801773, 7
14.9755427782, -23.8535855075, 7
21.553825883, -18.3173178393, 7
25.7270139925, -10.7917308248, 7
29.9725436783, -3.8966481435, 7
35.8606371509, 1.04806499045, 7
43.1884383654, 4.25921367183, 7
51.7341033892, 5.97001339523, 7
61.2757882897, 6.41367965523, 7
71.5916491341, 5.82342794641, 7
82.4598419898, 4.43247376337, 7
93.6585229241, 2.47403260069, 7
104.965848004, 0.181319952959, 7
116.159973298, -2.21244868524, 7
127.019054872, -4.47405781931, 7
137.321248794, -6.37029195468, 7
146.844711131, -7.66793559676, 7
155.36759795, -8.13377325095, 7
162.66806532, -7.53458942268, 7
168.524269307, -5.63716861735, 7
172.714365978, -2.20829534038, 7
175.030290824, 2.96965585817, 7
175.54068114, 9.80124987792, 7
174.570217955, 17.901363624, 7
172.453222306, 26.8739672921, 7
169.524015229, 36.3230310778, 7
166.116917759, 45.8525251769, 7
162.565480222, 55.0672973138, 7
159.076799898, 63.716173946, 7
155.592126003, 71.8506746586, 7
152.019132494, 79.560547641, 7
148.26549333, 86.9355410826, 7
144.238882467, 94.0654031727, 7
139.846973862, 101.039882101, 7
135.013890163, 107.924982838, 7
129.741362625, 114.674684533, 7
124.053989933, 121.209957849, 7
117.976374003, 127.451768783, 7
111.533116754, 133.32108333, 7
104.748820101, 138.738867488, 7
97.6486269311, 143.632034497, 7
90.264874548, 148.006591112, 7
82.6350115288, 151.924736017, 7
74.796595464, 155.449866364, 7
66.7871839441, 158.645379306, 7
58.6443345596, 161.574671995, 7
50.4054365354, 164.300315862, 7
42.0972413945, 166.832711473, 7
33.7296965528, 169.099846405, 7
25.3112663767, 171.022434863, 7
16.8504152329, 172.521191052, 7
8.35560748784, 173.516829177, 7
-0.164692474701, 173.930063607, 7
-8.69950096159, 173.70572766, 7
-17.2283239112, 172.87970346, 7
-25.7284235004, 171.509354082, 7
-34.1770619057, 169.652042605, 7
-42.5515013039, 167.365132106, 7
-50.8290038717, 164.705985663, 7
-58.9868388946, 161.72808164, 7
-67.002347557, 158.44560857, 7
-74.8529127906, 154.849941477, 7
-82.5159180417, 150.932174382, 7
-89.9687467564, 146.683401301, 7
-97.1887823808, 142.094716254, 7
-104.15366062, 137.157366903, 7
-110.849430235, 131.867725087, 7
-117.272324759, 126.228365925, 7
-123.419188395, 120.242236479, 7
-129.286865342, 113.912283812, 7
-134.872199801, 107.241454985, 7
-140.171997913, 100.232735107, 7
-145.165252969, 92.9069155219, 7
-149.784817803, 85.3309108978, 7
-153.956172636, 77.5790057807, 7
-157.604797687, 69.725484716, 7
-160.656173178, 61.8446322493, 7
-163.035779328, 54.0107329261, 7
-164.669096359, 46.298071292, 7
-165.48160449, 38.7809318923, 7
-165.398783942, 31.5335992728, 7
-164.346114936, 24.6303579788, 7
-162.249077691, 18.1454925559, 7
-159.033152429, 12.1532875497, 7
-154.623819369, 6.7280275057, 7
-148.946558732, 1.94399696936, 7
-141.926850738, -2.12451951377, 7
-133.490175609, -5.40323739815, 7
